par_id,keyword,country,text,label,orig_label
4884,homeless,gb,"*In Scotland , local authorities are obliged to house homeless people that same day . Because of this , rough sleepers are dealt with on a town or city-by-city basis . Shelter has published a list of organisations you can contact for help depending on where in Scotland you are .",0,0
1911,in-need,bd,"The Norfund invests in three sectors -- clean energy , financial institutions and food and agribusiness . It also invests in private equity and venture capital funds that target small- and medium-sized businesses in need of early phase or growth capital .",0,0
5949,homeless,au,Staff of Chicago 's Department of Family and Support Services spent the day patrolling areas where the homeless are known to congregate .,0,0
1767,vulnerable,ph,"""The reason for the return of """" RevGov """" is much more basic . President Duterte is now aware that he faces an existential threat , not of ouster but of being held to the strictest accounting even after his term . His bank accounts pose the most risk to him , but he is vulnerable on other counts , too : The continuing EJKs make an International Criminal Court investigation all but inevitable ; the billion-peso shabu smuggling leads all the way back to Davao ; the fractures in his coalition are widening , now with the Arroyo group in the ascendant . Secrets are being spilled . For a man who felt humiliated appearing before a human rights panel and who still bristles at the memory , the prospect of the law finally catching up with him is unnerving .""",0,0
1602,homeless,ca,"""The theft of a series of photos promoting awareness around homelessness is """" wrong on so many levels , """" says the executive director of Shelter Nova Scotia .""",0,0
1603,poor-families,pk,The scheme is designed for poor families with free of cost access to secondary as well as priority diseases treatment .,0,0
2813,in-need,sg,"Over the next three weeks , the truck will stop by said schools to recruit more volunteers - who will , in turn , reach out to households in need located in heartland neighbourhoods such as Bukit Panjang , Bedok North and MacPherson .",0,0
7421,disabled,bd,""""""" You all know what it should be , """" Shafia said when asked what sentence she thought Nodi deserved . """" We sent a healthy girl to work because we needed to eat . They have made her disabled . You all know my pain . """"""",0,0
3101,migrant,ke,"""Dr Hoskins testified in the case of Kristy Bamu , a boy with roots in the DRC , who was tortured to death by his sister and her boyfriend in east London in December 2010 while attempting to exorcise the boy of kindoki . The accused were found guilty by a British court and sentenced to life imprisonment . The academic told the court during the trial last year that religious extremists often target immigrant families in the UK by offering expensive """" deliverance services """" to rid them of """" evil spirits . """"""",0,0
6547,migrant,za,""""""" The Trump administration has conceded that its original Muslim ban was indefensible . Unfortunately , it has replaced it with a scaled-back version that shares the same fatal flaws , """" said Omar Jadwat , director of the American Civil Liberties Union 's Immigrant Rights Project .""",0,0
5464,refugee,ng,The memo said that refugee processing centres abroad would not be able to request new SAOs for refugees until there was further guidance from government .,0,0
5091,poor-families,ph,"The grant is expected to boost the capacity of poor families in buying basic goods including food and household items , whose prices have soared due to TRAIN .",0,0
4132,women,pk,"More than half of the country 's population is under 25-years old and Crown Prince Mohammed bin Salman has called for opening for entertainment to appease the youth . However , strict gender segregation rules and restrictions on women 's movement still remain in place .",0,0
6545,refugee,ca,"""Setting a hard-line tone on national security , President Donald Trump on Friday suspended the nation 's refugee program for four months , aiming to keep """" radical Islamic terrorists """" out of the United States .""",0,0
6035,poor-families,za,"In South Africa , education is a right and not a privilege , but an unfavourable background can unconsciously infringe on this right . It is an open secret that poverty is rife in our country , therefore , those who are privileged enough should assist those who do not have . It may sound like an overstatement , but there are many girls who come from poor families who miss school due to lack of sanitary pads .",1,4
2234,homeless,my,The existence of many poor and homeless people staying on the streets of KL is an indictment of the inefficiency of the Najib Administration .,0,0
3196,women,au,"While Warriors ' spectators are expected to be vastly outnumbered by the Stripeys ' spectators , whose team qualified for both the men 's and women 's deciders , United coach Paul Crilly said his side had their sights set on the cup .",0,0
